review_id,rating,review_text
8710,4,fantastic amazing fantastic good amazing awesome good ...
8711,3,poor poor terrible poor 😡
8712,5,EXCELLENT GOOD FANTASTIC GOOD ### 😡
8713,2,bad terrible poor terrible bad worst LOL LOL !!!
8714,2,POOR WORST POOR LATE BAD TERRIBLE LATE ... @@@ @@@
8715,1,AWFUL BAD BAD SUPER
8716,3,LATE TERRIBLE POOR AWFUL AWFUL 😍
8717,2,POOR POOR BAD POOR AWFUL TERRIBLE ### 😡
8718,1,terrible terrible worst awful poor LOL
8719,4,FANTASTIC GREAT GREAT EXCELLENT AWESOME FANTASTIC GOOD 😍 !!! ###
8720,5,good fantastic great 😡 ###
8721,5,good great great ... !!! ...
8722,2,BAD AWFUL AWFUL POOR POOR AWFUL @@@ 😍
8723,5,AWESOME AMAZING AMAZING GREAT EXCELLENT @@@ ### 😡
8724,4,amazing amazing amazing good 😡 😍
8725,5,AMAZING GREAT GREAT FANTASTIC LOL @@@
8726,2,WORST LATE BAD WORST WORST ### 😡
8727,1,WORST TERRIBLE WORST ### SUPER
8728,2,terrible worst worst terrible SUPER LOL @@@
8729,5,GREAT GREAT GREAT AMAZING AWESOME FANTASTIC LOL !!!
8730,1,AWFUL WORST POOR LATE ... ### 😡
8731,2,late poor awful 😍 LOL ...
8732,5,fantastic good excellent excellent great fantastic ###
8733,2,POOR AWFUL WORST 😡 SUPER LOL
8734,1,worst late awful poor worst terrible poor 😍 ### 😡
8735,2,TERRIBLE TERRIBLE POOR WORST LATE ... @@@
8736,3,worst worst bad bad terrible worst awful LOL LOL ...
8737,1,WORST TERRIBLE AWFUL POOR LOL
8738,4,FANTASTIC EXCELLENT AMAZING GOOD AMAZING ### !!! LOL
8739,2,bad worst awful terrible poor ### !!! 😍
8740,3,AWFUL WORST WORST AWFUL LATE !!!
8741,2,POOR POOR POOR 😍
8742,2,bad awful poor terrible bad LOL 😍 SUPER
8743,3,late bad terrible awful worst bad bad @@@
8744,1,poor awful awful ...
8745,3,terrible late poor @@@ ###
8746,5,excellent good amazing excellent ...
8747,3,BAD LATE POOR TERRIBLE POOR ###
8748,2,AWFUL BAD POOR LATE POOR 😍 SUPER ...
8749,4,EXCELLENT FANTASTIC AMAZING ###
8750,5,EXCELLENT AMAZING GOOD AMAZING AMAZING AWESOME SUPER
8751,2,bad terrible poor LOL
8752,2,bad worst terrible late late worst worst SUPER @@@
8753,2,bad late late late 😡
8754,1,worst worst terrible terrible awful bad SUPER 😍 ...
8755,3,terrible awful terrible worst late late terrible 😍
8756,3,BAD AWFUL TERRIBLE AWFUL LOL SUPER LOL
8757,4,EXCELLENT FANTASTIC AMAZING GOOD AWESOME FANTASTIC AMAZING !!! 😍
8758,4,excellent good amazing 😍 SUPER
8759,4,great excellent good fantastic great amazing ### SUPER
8760,2,terrible bad bad bad poor 😍 SUPER ...
8761,1,worst awful awful awful late SUPER
8762,5,amazing good excellent excellent great good great ...
8763,5,fantastic great fantastic !!! ###
8764,1,POOR POOR POOR BAD WORST AWFUL AWFUL SUPER 😡
8765,2,AWFUL TERRIBLE AWFUL LATE TERRIBLE TERRIBLE BAD @@@ 😡 😡
8766,1,late worst late late poor late bad SUPER
8767,3,late terrible terrible worst SUPER LOL @@@
8768,4,awesome awesome excellent great awesome ...
8769,5,excellent amazing good fantastic SUPER ... ###
8770,1,bad worst terrible LOL 😍 ...
8771,4,amazing great great excellent excellent ### ### ...
8772,2,late terrible awful LOL 😡
8773,1,POOR TERRIBLE BAD BAD TERRIBLE TERRIBLE SUPER SUPER ###
8774,2,POOR POOR WORST TERRIBLE POOR AWFUL LATE ... SUPER
8775,5,AWESOME FANTASTIC EXCELLENT AWESOME 😡 SUPER ...
8776,4,great fantastic awesome good excellent ...
8777,4,EXCELLENT AWESOME GOOD GOOD EXCELLENT @@@
8778,5,amazing great excellent awesome ... @@@ 😡
8779,1,bad awful bad 😡 ###
8780,3,BAD LATE TERRIBLE LATE ... 😍
8781,2,bad terrible terrible LOL
8782,2,TERRIBLE WORST WORST !!! 😡 ...
8783,1,poor poor poor !!! ###
8784,1,AWFUL BAD BAD ### 😡 ###
8785,4,EXCELLENT EXCELLENT AMAZING FANTASTIC FANTASTIC FANTASTIC FANTASTIC SUPER ###
8786,3,poor worst terrible @@@
8787,4,EXCELLENT FANTASTIC EXCELLENT GREAT GOOD AWESOME GREAT SUPER 😡 😍
8788,2,POOR LATE BAD WORST WORST AWFUL BAD !!!
8789,4,good awesome good great 😍
8790,1,awful late worst terrible worst bad @@@ SUPER 😍
8791,1,poor bad worst SUPER LOL
8792,4,GOOD GREAT AWESOME FANTASTIC FANTASTIC LOL
8793,5,amazing excellent excellent SUPER ... SUPER
8794,2,TERRIBLE TERRIBLE AWFUL LATE LATE ### !!! ###
8795,1,late terrible terrible late late bad 😍 !!! 😡
8796,1,worst worst awful late late terrible terrible LOL SUPER
8797,4,great good great amazing amazing amazing awesome 😡 😡 😍
8798,1,AWFUL WORST TERRIBLE BAD TERRIBLE AWFUL LATE 😡
8799,3,TERRIBLE WORST POOR AWFUL WORST POOR AWFUL 😡 @@@ 😡
8800,2,WORST POOR LATE LOL
8801,5,good awesome amazing ...
8802,4,good excellent fantastic amazing great fantastic excellent SUPER
8803,3,poor late late ### LOL
8804,2,worst late worst poor terrible !!! 😡
8805,2,POOR LATE AWFUL 😡 ### @@@
8806,5,amazing awesome great awesome fantastic excellent 😍
8807,4,GOOD GREAT GOOD AWESOME AWESOME EXCELLENT EXCELLENT SUPER
8808,2,LATE BAD WORST WORST WORST 😡 LOL
8809,1,terrible poor terrible awful worst awful @@@ 😍 😡
8810,5,amazing fantastic excellent awesome awesome awesome 😡 😍
8811,5,AMAZING GOOD EXCELLENT SUPER ... !!!
8812,1,terrible worst terrible late awful bad bad !!! 😍
8813,3,LATE BAD TERRIBLE @@@ @@@ @@@
8814,4,great good good excellent amazing SUPER
8815,2,terrible late awful poor bad late worst LOL
8816,2,bad late bad worst late poor SUPER LOL 😍
8817,3,BAD WORST TERRIBLE AWFUL TERRIBLE AWFUL BAD @@@ 😍
8818,3,AWFUL LATE POOR TERRIBLE BAD BAD 😡 😍 ...
8819,1,poor poor worst worst 😍 LOL @@@
8820,4,amazing great awesome 😍 ...
8821,2,POOR AWFUL LATE LATE POOR SUPER
8822,1,terrible poor worst LOL ...
8823,4,AMAZING AMAZING GREAT 😍 !!!
8824,5,AWESOME AWESOME FANTASTIC GREAT AMAZING GREAT FANTASTIC LOL ###
8825,5,GOOD GOOD GREAT EXCELLENT AMAZING AMAZING SUPER !!! ###
8826,3,worst worst worst terrible bad ... SUPER ...
8827,2,WORST AWFUL AWFUL LATE LATE AWFUL @@@
8828,2,bad worst bad poor terrible bad !!! @@@ LOL
8829,1,awful poor awful late late 😡
8830,4,good awesome great great great SUPER LOL
8831,2,late poor poor !!!
8832,3,AWFUL WORST WORST POOR WORST ...
8833,2,WORST BAD BAD AWFUL 😡 😍 LOL
8834,2,BAD LATE WORST 😡 LOL
8835,5,amazing awesome awesome awesome good fantastic SUPER
8836,3,awful terrible terrible 😍 LOL
8837,5,FANTASTIC AWESOME GREAT AWESOME EXCELLENT FANTASTIC GREAT 😡 LOL
8838,1,BAD BAD BAD AWFUL BAD TERRIBLE BAD @@@ LOL !!!
8839,1,poor poor poor worst awful worst terrible !!!
8840,5,fantastic excellent awesome amazing excellent good @@@ 😍 😡
8841,3,POOR WORST POOR BAD BAD @@@ @@@
8842,4,AMAZING EXCELLENT GOOD AWESOME EXCELLENT FANTASTIC LOL 😍
8843,4,great awesome fantastic amazing amazing ###
8844,1,awful late bad awful bad bad worst ... 😡
8845,1,bad worst late !!! @@@
8846,1,bad terrible terrible late poor !!! 😍 ###
8847,2,late late poor bad ... ...
8848,1,awful awful worst bad awful worst ...
8849,5,fantastic good amazing SUPER ### !!!
8850,5,great good great excellent great excellent good 😍 ### LOL
8851,4,good fantastic good 😡
8852,4,FANTASTIC GREAT GREAT GOOD GREAT FANTASTIC SUPER
8853,5,fantastic excellent amazing !!!
8854,5,fantastic excellent fantastic excellent good ###
8855,1,bad awful awful late late 😍 ...
8856,4,good good excellent excellent !!! ...
8857,5,AMAZING FANTASTIC AWESOME 😍 SUPER
8858,5,GOOD GREAT AWESOME GOOD GREAT FANTASTIC SUPER @@@ ...
8859,4,GREAT AMAZING GOOD FANTASTIC FANTASTIC AWESOME EXCELLENT 😍 !!! @@@
8860,3,terrible worst bad worst bad late LOL 😍
8861,4,GREAT GOOD EXCELLENT EXCELLENT AMAZING GOOD SUPER
8862,5,awesome amazing great fantastic awesome good amazing LOL
8863,2,WORST TERRIBLE BAD AWFUL @@@ ... @@@
8864,5,good awesome awesome fantastic awesome @@@ SUPER
8865,1,late worst awful ###
8866,2,WORST WORST TERRIBLE LATE SUPER !!!
8867,4,great great great great !!!
8868,1,awful awful poor worst poor awful SUPER ### ###
8869,1,terrible late late bad awful ...
8870,3,terrible late poor awful bad worst @@@ 😍 ...
8871,3,WORST TERRIBLE AWFUL WORST WORST 😍 SUPER 😡
8872,1,WORST LATE TERRIBLE BAD TERRIBLE LATE BAD 😡 😡 SUPER
8873,5,great awesome awesome amazing fantastic fantastic 😡
8874,4,GREAT EXCELLENT AMAZING FANTASTIC AWESOME GREAT !!! 😍 😍
8875,4,excellent great good good fantastic LOL LOL
8876,2,awful bad poor late bad bad awful 😍 😡
8877,3,AWFUL BAD BAD BAD LATE SUPER
8878,3,poor bad late terrible late awful bad !!! ...
8879,3,late poor worst awful awful poor poor ### LOL
8880,4,AWESOME AMAZING AWESOME EXCELLENT AMAZING ... LOL 😡
8881,3,LATE TERRIBLE WORST POOR LOL LOL !!!
8882,3,WORST LATE BAD LATE 😍 LOL
8883,4,awesome awesome great SUPER ###
8884,3,terrible poor bad late 😡
8885,4,awesome good excellent excellent great good ... 😍 ...
8886,5,AMAZING EXCELLENT EXCELLENT EXCELLENT AWESOME ...
8887,4,GREAT AMAZING EXCELLENT GOOD AWESOME SUPER
8888,5,AWESOME GOOD FANTASTIC ### ###
8889,2,AWFUL BAD LATE LATE WORST ... ###
8890,3,worst bad terrible poor terrible worst poor LOL ### SUPER
8891,4,GREAT GREAT EXCELLENT AMAZING GOOD AMAZING FANTASTIC LOL 😡
8892,1,TERRIBLE WORST BAD AWFUL TERRIBLE LATE @@@ LOL
8893,1,WORST POOR POOR BAD BAD 😍 LOL
8894,5,good fantastic good amazing great SUPER ###
8895,3,terrible late late bad awful @@@ 😡 😡
8896,4,excellent awesome excellent good awesome amazing fantastic 😡
8897,4,great amazing good good good great !!!
8898,4,AWESOME AMAZING FANTASTIC FANTASTIC LOL SUPER
8899,5,awesome excellent excellent excellent SUPER ### SUPER
8900,1,awful bad awful bad awful 😡 @@@
8901,5,GOOD AMAZING AMAZING GOOD 😍
8902,2,late terrible worst poor late ... ... !!!
8903,4,EXCELLENT AWESOME EXCELLENT FANTASTIC AMAZING GOOD EXCELLENT 😍 😍
8904,1,TERRIBLE TERRIBLE BAD AWFUL AWFUL 😡
8905,2,late bad late bad awful !!!
8906,3,worst worst awful worst !!! SUPER
8907,2,WORST POOR TERRIBLE LATE ### ...
8908,2,POOR WORST BAD WORST SUPER
8909,5,fantastic excellent amazing ### @@@ !!!
8910,5,EXCELLENT GOOD AMAZING !!!
8911,3,worst late terrible poor poor poor poor ###
8912,1,AWFUL AWFUL POOR BAD BAD AWFUL TERRIBLE @@@ 😡
8913,3,TERRIBLE TERRIBLE LATE LATE BAD LOL
8914,2,AWFUL LATE LATE TERRIBLE LATE POOR LOL SUPER 😍
8915,3,BAD WORST BAD POOR POOR BAD @@@ LOL
8916,2,worst terrible late poor bad late ###
8917,3,worst late poor bad terrible 😍 LOL
8918,2,AWFUL LATE POOR BAD AWFUL ###
8919,2,LATE AWFUL LATE WORST WORST WORST !!! 😍
8920,3,poor poor worst late LOL 😍 SUPER
8921,4,EXCELLENT EXCELLENT FANTASTIC FANTASTIC !!! ...
8922,5,amazing excellent excellent great great awesome excellent !!! SUPER @@@
8923,4,GREAT EXCELLENT GREAT GOOD EXCELLENT AWESOME EXCELLENT ###
8924,2,BAD LATE LATE TERRIBLE AWFUL @@@
8925,2,TERRIBLE LATE AWFUL LATE BAD AWFUL 😍
8926,1,bad bad awful bad awful ... ...
8927,4,excellent fantastic awesome amazing good excellent !!! ### SUPER
8928,5,GREAT GOOD EXCELLENT AWESOME AMAZING @@@ @@@ SUPER
8929,3,LATE LATE TERRIBLE WORST POOR POOR TERRIBLE ###
8930,5,FANTASTIC FANTASTIC AMAZING AMAZING FANTASTIC @@@
8931,3,LATE POOR BAD LATE TERRIBLE ###
8932,3,WORST LATE LATE TERRIBLE LATE @@@
8933,5,GOOD GREAT AWESOME !!! @@@
8934,5,great good excellent @@@ 😍
8935,2,poor bad bad late ###
8936,1,WORST BAD LATE LOL ### 😡
8937,4,excellent awesome fantastic amazing fantastic great excellent SUPER
8938,5,excellent amazing fantastic good awesome 😡
8939,5,awesome amazing fantastic amazing 😡 SUPER
8940,1,LATE WORST LATE TERRIBLE !!!
8941,1,TERRIBLE TERRIBLE WORST BAD BAD BAD TERRIBLE 😡 !!! LOL
8942,2,POOR WORST AWFUL BAD WORST TERRIBLE LATE ... ### !!!
8943,4,AMAZING AMAZING AWESOME FANTASTIC FANTASTIC GREAT AMAZING 😍 😡
8944,5,amazing fantastic awesome SUPER
8945,1,poor awful terrible worst late worst ...
8946,1,WORST BAD TERRIBLE POOR POOR ###
8947,4,AWESOME AWESOME AMAZING AWESOME GREAT EXCELLENT AMAZING SUPER
8948,5,FANTASTIC GOOD AMAZING GOOD GREAT AWESOME @@@ LOL
8949,5,good fantastic good fantastic excellent good great 😡 😍
8950,4,GREAT GREAT AWESOME 😍
8951,3,POOR TERRIBLE POOR LATE WORST LATE POOR 😍 SUPER @@@
8952,2,POOR AWFUL AWFUL BAD POOR 😍 SUPER !!!
8953,5,amazing fantastic good great excellent amazing fantastic @@@ @@@ SUPER
8954,2,TERRIBLE LATE LATE AWFUL 😍 😡 !!!
8955,1,late worst poor bad terrible late poor 😡
8956,5,AMAZING EXCELLENT AWESOME GOOD @@@ ...
8957,2,late worst awful 😡 LOL
8958,4,great amazing amazing 😡 😡 ...
8959,3,poor awful awful poor awful 😍
8960,2,bad bad awful ...
8961,1,POOR POOR POOR BAD LATE BAD 😡 LOL !!!
8962,3,awful worst terrible late bad worst awful !!!
8963,2,bad late awful worst late worst bad ...
8964,3,LATE LATE TERRIBLE ... @@@
8965,2,AWFUL LATE TERRIBLE AWFUL WORST ###
8966,2,late poor worst terrible @@@
8967,1,WORST AWFUL TERRIBLE !!! !!! SUPER
8968,3,BAD LATE WORST BAD AWFUL 😡 😍
8969,5,FANTASTIC GREAT AWESOME GOOD GOOD LOL 😍 @@@
8970,1,terrible awful worst late worst LOL
8971,1,WORST BAD TERRIBLE WORST POOR !!! !!! 😍
8972,2,BAD LATE TERRIBLE BAD TERRIBLE LATE ### !!!
8973,5,GREAT AMAZING GREAT AWESOME AMAZING FANTASTIC EXCELLENT ### ###
8974,1,terrible poor bad ###
8975,2,late poor awful worst awful terrible poor LOL ...
8976,1,BAD LATE TERRIBLE LATE WORST TERRIBLE SUPER
8977,3,LATE BAD AWFUL 😡
8978,1,WORST WORST POOR BAD TERRIBLE LATE SUPER SUPER 😡
8979,4,GOOD AWESOME GOOD GOOD !!!
8980,2,AWFUL POOR WORST LATE ###
8981,5,excellent amazing good excellent awesome LOL 😡
8982,5,awesome fantastic fantastic 😡
8983,1,TERRIBLE WORST WORST AWFUL 😍
8984,5,FANTASTIC EXCELLENT AWESOME FANTASTIC LOL LOL 😍
8985,4,good fantastic excellent 😍
8986,4,EXCELLENT GREAT EXCELLENT FANTASTIC FANTASTIC AMAZING GOOD !!! 😍
8987,1,POOR LATE POOR BAD LATE AWFUL WORST 😍
8988,1,worst poor bad worst @@@ ...
8989,5,amazing great amazing amazing fantastic good 😡 SUPER
8990,4,excellent amazing great excellent good LOL !!! 😡
8991,4,GOOD EXCELLENT GREAT AMAZING AMAZING FANTASTIC LOL ### 😍
8992,1,terrible poor awful worst late awful @@@ ...
8993,5,AMAZING GREAT EXCELLENT AMAZING AWESOME GOOD !!! 😍
8994,5,great great great great good amazing 😡 😍 ...
8995,4,GOOD AMAZING GOOD EXCELLENT AWESOME GREAT AWESOME ###
8996,2,terrible poor awful late awful late terrible @@@
8997,5,GOOD GOOD GREAT AMAZING EXCELLENT FANTASTIC !!! @@@
8998,5,GOOD GOOD AWESOME @@@ 😡
8999,5,great awesome great fantastic amazing ### LOL ...
9000,2,TERRIBLE LATE LATE 😡
9001,1,LATE TERRIBLE POOR AWFUL TERRIBLE LATE AWFUL ###
9002,4,amazing excellent amazing excellent fantastic ###
9003,4,good excellent excellent amazing SUPER SUPER ...
9004,1,terrible worst late !!! LOL
9005,1,WORST BAD POOR LATE LATE BAD WORST SUPER @@@ LOL
9006,3,terrible awful poor !!!
9007,3,terrible terrible awful bad bad worst @@@ 😡
9008,4,GOOD EXCELLENT AMAZING EXCELLENT AWESOME GREAT AMAZING !!!
9009,3,POOR AWFUL BAD BAD LATE LOL !!! LOL
9010,4,fantastic fantastic good excellent 😍 😡
9011,5,GREAT AWESOME AWESOME GREAT !!! 😡
9012,3,terrible bad late bad 😡
9013,3,TERRIBLE AWFUL WORST AWFUL LATE !!!
9014,4,great good amazing amazing awesome @@@ ###
9015,5,AMAZING AWESOME AMAZING AWESOME GOOD FANTASTIC 😍 @@@
9016,4,GREAT AWESOME AMAZING FANTASTIC EXCELLENT FANTASTIC SUPER SUPER
9017,4,AWESOME GOOD GOOD AMAZING FANTASTIC 😍
9018,4,AWESOME AWESOME FANTASTIC AWESOME GREAT AMAZING GOOD LOL 😡 !!!
9019,5,GOOD GOOD GOOD AMAZING FANTASTIC GREAT GOOD ...
9020,2,WORST TERRIBLE BAD 😍 !!! ...
9021,2,bad awful late poor bad poor poor !!!
9022,1,POOR AWFUL AWFUL AWFUL LOL
9023,1,WORST WORST AWFUL AWFUL POOR AWFUL LATE ... @@@ 😍
9024,3,terrible awful poor worst terrible worst awful SUPER 😍 ###
9025,4,AMAZING GOOD GREAT FANTASTIC EXCELLENT EXCELLENT !!! ### 😍
9026,1,awful bad late bad 😡 LOL !!!
9027,4,great great good LOL
9028,1,poor bad poor bad awful poor terrible SUPER
9029,4,FANTASTIC GOOD FANTASTIC GREAT AWESOME AMAZING 😡 ###
9030,2,POOR POOR LATE SUPER
9031,5,great great amazing good awesome !!! !!! @@@
9032,1,terrible late poor SUPER SUPER ###
9033,3,WORST AWFUL TERRIBLE TERRIBLE ... 😍
9034,3,awful bad worst worst awful ...
9035,2,BAD WORST LATE SUPER @@@ !!!
9036,1,WORST BAD WORST 😍 😡 😍
9037,5,FANTASTIC EXCELLENT GOOD AWESOME @@@
9038,3,WORST BAD POOR TERRIBLE POOR POOR ...
9039,3,late terrible worst awful ###
9040,3,POOR TERRIBLE AWFUL BAD BAD POOR SUPER
9041,2,TERRIBLE TERRIBLE AWFUL AWFUL BAD LATE LATE 😡 😡
9042,4,EXCELLENT EXCELLENT GOOD AWESOME ...
9043,3,POOR TERRIBLE TERRIBLE LATE TERRIBLE !!!
9044,5,awesome excellent good great great excellent LOL 😍
9045,2,worst bad poor terrible terrible worst awful 😍 😡
9046,1,terrible awful late @@@
9047,1,awful awful awful late ### LOL 😡
9048,4,great fantastic amazing awesome good ###
9049,2,TERRIBLE AWFUL WORST POOR LATE POOR LATE ###
9050,4,awesome good amazing amazing great excellent SUPER 😡 !!!
9051,3,LATE BAD WORST LATE BAD AWFUL ### ###
9052,2,bad terrible poor bad ... LOL
9053,2,terrible poor late late terrible @@@ ... LOL
9054,2,awful worst bad 😡 😡 @@@
9055,2,awful terrible late awful !!! !!! SUPER
9056,5,AWESOME FANTASTIC AMAZING FANTASTIC @@@ SUPER ###
9057,3,worst poor bad bad LOL
9058,4,AMAZING FANTASTIC AMAZING GREAT SUPER LOL !!!
9059,3,TERRIBLE POOR AWFUL WORST @@@
9060,3,terrible late worst poor bad LOL 😍 SUPER
9061,2,TERRIBLE WORST LATE WORST WORST TERRIBLE LATE @@@ ... ...
9062,1,poor worst awful late poor !!! !!!
9063,3,AWFUL POOR POOR POOR LATE 😡 @@@
9064,2,AWFUL TERRIBLE BAD LATE LATE TERRIBLE BAD ... ...
9065,3,late worst poor terrible poor SUPER SUPER !!!
9066,5,great excellent great great excellent ### ###
9067,2,BAD AWFUL POOR !!! !!! 😍
9068,1,WORST LATE LATE AWFUL @@@ ###
9069,5,amazing amazing fantastic amazing !!! 😡
9070,4,fantastic amazing great amazing great 😡 😍 @@@
9071,3,bad late bad bad terrible LOL ### ...
9072,5,AMAZING GREAT FANTASTIC GOOD GOOD AWESOME GREAT LOL
9073,2,worst bad worst worst late ### 😍
9074,1,TERRIBLE WORST AWFUL LATE TERRIBLE WORST 😡 LOL
9075,5,good amazing excellent ###
9076,4,amazing great amazing amazing excellent fantastic !!!
9077,3,TERRIBLE POOR TERRIBLE BAD BAD POOR LATE ... !!!
9078,2,LATE LATE POOR POOR TERRIBLE 😡 @@@ @@@
9079,3,WORST AWFUL WORST BAD 😡
9080,1,POOR TERRIBLE WORST 😍 !!!
9081,1,terrible poor terrible terrible awful worst 😡 😡 😍
9082,4,EXCELLENT AWESOME FANTASTIC EXCELLENT EXCELLENT EXCELLENT SUPER
9083,2,LATE POOR LATE ### ... ###
9084,1,BAD WORST LATE BAD POOR 😡 😡
9085,2,poor worst worst late poor @@@ ... ...
9086,1,AWFUL BAD AWFUL 😍
9087,3,BAD WORST TERRIBLE !!! @@@ ###
9088,5,FANTASTIC AMAZING AMAZING GREAT AMAZING GREAT AWESOME ### SUPER @@@
9089,1,POOR AWFUL BAD WORST TERRIBLE 😍
9090,3,TERRIBLE POOR LATE POOR BAD WORST ###
9091,1,WORST AWFUL BAD BAD WORST AWFUL ###
9092,2,worst bad awful late bad worst poor SUPER
9093,2,POOR BAD TERRIBLE AWFUL POOR SUPER ### 😡
9094,3,terrible terrible bad late awful SUPER ### 😡
9095,4,amazing good great awesome 😡 !!! @@@
9096,4,FANTASTIC GOOD AMAZING AWESOME EXCELLENT AMAZING ### ...
9097,5,awesome excellent excellent fantastic SUPER 😍 ...
9098,3,BAD WORST POOR POOR WORST WORST ### ... ...
9099,3,TERRIBLE WORST TERRIBLE LATE LATE WORST POOR LOL @@@ SUPER
9100,2,poor late awful late poor SUPER
9101,3,AWFUL LATE LATE AWFUL TERRIBLE BAD TERRIBLE ### LOL
9102,1,WORST LATE POOR 😡 😍
9103,4,AMAZING EXCELLENT EXCELLENT 😍 😡 ...
9104,5,awesome good fantastic amazing LOL
9105,2,bad poor bad bad bad 😡 !!!
9106,2,awful bad poor worst !!! 😍 😍
9107,5,excellent awesome fantastic great ... ... ...
9108,5,AWESOME EXCELLENT FANTASTIC SUPER
9109,3,poor awful poor terrible awful terrible worst 😡 LOL ...
9110,1,WORST WORST POOR ###
9111,5,EXCELLENT AWESOME GREAT AWESOME AMAZING @@@ @@@
9112,3,POOR TERRIBLE WORST LATE SUPER 😍
9113,4,fantastic fantastic amazing excellent amazing great great SUPER SUPER
9114,4,excellent fantastic good ... SUPER 😍
9115,5,EXCELLENT AMAZING EXCELLENT FANTASTIC ... 😡 @@@
9116,4,EXCELLENT GOOD GREAT AMAZING FANTASTIC GOOD AWESOME 😍
9117,3,POOR LATE POOR TERRIBLE BAD ### ###
9118,5,great awesome excellent awesome great LOL !!!
9119,3,LATE LATE TERRIBLE WORST POOR LOL ### !!!
9120,2,TERRIBLE LATE WORST BAD BAD AWFUL TERRIBLE ... @@@
9121,4,GREAT GOOD GOOD EXCELLENT GREAT GREAT ... 😡 ###
9122,3,WORST LATE LATE POOR TERRIBLE AWFUL ### ### ...
9123,1,POOR TERRIBLE BAD BAD WORST SUPER ... SUPER
9124,5,EXCELLENT AMAZING AWESOME FANTASTIC AMAZING 😍
9125,3,WORST BAD LATE TERRIBLE ### 😍 @@@
9126,1,WORST BAD POOR !!! LOL LOL
9127,3,BAD WORST POOR WORST LATE ### LOL SUPER
9128,1,worst late awful worst worst 😍 ### 😍
9129,4,GOOD GREAT AWESOME 😡 ...
9130,1,terrible terrible worst worst bad poor ###
9131,4,good good amazing fantastic fantastic good awesome @@@ LOL 😍
9132,4,amazing amazing awesome fantastic good good good 😡
9133,1,poor poor poor LOL ###
9134,2,bad terrible poor !!! @@@ SUPER
9135,1,POOR WORST WORST @@@ ... ###
9136,3,WORST LATE TERRIBLE 😡 !!! SUPER
9137,3,poor worst bad worst worst !!!
9138,3,late worst poor 😡 ...
9139,3,BAD LATE AWFUL SUPER
9140,1,poor poor worst terrible bad worst poor @@@ !!! ###
9141,3,LATE TERRIBLE TERRIBLE TERRIBLE AWFUL ... SUPER
9142,2,POOR BAD POOR LOL
9143,4,FANTASTIC AMAZING AMAZING EXCELLENT AMAZING EXCELLENT @@@ 😡
9144,1,terrible late late ... ...
9145,2,terrible worst poor awful worst awful LOL
9146,1,POOR TERRIBLE POOR ...
9147,5,AMAZING FANTASTIC GREAT AMAZING FANTASTIC SUPER 😍 😍
9148,2,TERRIBLE AWFUL LATE BAD TERRIBLE LATE ### LOL
9149,2,late worst awful poor poor worst ...
9150,3,bad late worst worst 😍 !!! SUPER
9151,1,terrible terrible awful worst terrible bad @@@ !!! SUPER
9152,3,AWFUL LATE LATE TERRIBLE LATE ### ...
9153,3,WORST BAD TERRIBLE LATE POOR AWFUL AWFUL 😡 ### ...
9154,2,POOR AWFUL LATE AWFUL POOR POOR WORST ... LOL
9155,2,poor awful awful late 😡 @@@
9156,4,amazing fantastic excellent amazing ... ###
9157,5,AMAZING GOOD AWESOME EXCELLENT GOOD GREAT FANTASTIC 😡 ... !!!
9158,1,TERRIBLE TERRIBLE AWFUL LATE BAD SUPER 😡 ...
9159,3,BAD TERRIBLE POOR AWFUL LATE POOR BAD @@@ 😍
9160,3,late late terrible poor awful poor worst @@@
9161,2,POOR POOR WORST LOL 😍 SUPER
9162,3,AWFUL LATE POOR POOR BAD ###
9163,5,AWESOME FANTASTIC FANTASTIC AMAZING AWESOME AMAZING GREAT @@@ ### ...
9164,4,GOOD FANTASTIC AWESOME GOOD GREAT ###
9165,3,TERRIBLE AWFUL AWFUL TERRIBLE TERRIBLE LATE 😍 @@@ LOL
9166,3,AWFUL POOR TERRIBLE WORST AWFUL WORST TERRIBLE ... @@@
9167,2,LATE POOR POOR TERRIBLE SUPER
9168,1,POOR LATE LATE AWFUL WORST ###
9169,4,excellent excellent awesome awesome 😍
9170,4,GOOD GREAT FANTASTIC EXCELLENT GREAT LOL !!! @@@
9171,5,AMAZING FANTASTIC GOOD GREAT GOOD SUPER ...
9172,1,awful bad late worst terrible worst awful @@@ 😍 !!!
9173,4,fantastic awesome excellent amazing !!! @@@
9174,2,poor late worst late LOL LOL 😡
9175,4,fantastic amazing good fantastic great excellent 😡 !!!
9176,3,late bad terrible terrible poor worst ... 😡 ###
9177,2,late late terrible awful terrible poor worst LOL 😍 😡
9178,3,POOR TERRIBLE AWFUL TERRIBLE POOR BAD 😍
9179,5,GREAT GOOD GREAT AWESOME GOOD FANTASTIC !!!
9180,5,FANTASTIC GOOD FANTASTIC AWESOME EXCELLENT FANTASTIC GOOD SUPER LOL ###
9181,3,AWFUL AWFUL TERRIBLE BAD AWFUL AWFUL SUPER 😡 😍
9182,2,BAD WORST WORST !!!
9183,1,terrible late worst !!!
9184,4,AWESOME AWESOME AWESOME AMAZING AMAZING ### ### 😍
9185,1,terrible poor awful awful worst bad bad SUPER SUPER
9186,1,BAD TERRIBLE BAD LATE LATE TERRIBLE LATE LOL SUPER 😍
9187,5,good amazing great awesome SUPER LOL 😍
